
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 0.000		 ,  0		 , 239FFT		 , 0.000		 ,  0		 , 258SHA		 , 0.000		 ,  0		 , 255BFS		 , 0.000		 ,  0		 , 249KMP		 , 0.000		 ,  0		 , 245GEMM		 , 0.000		 ,  0		 , 236SORT		 , 0.000		 ,  0		 , 225SPMV		 , 0.000		 ,  0		 , 245
AES		 , 0.000		 ,  0		 , 239FFT		 , 0.000		 ,  0		 , 258SHA		 , 0.000		 ,  0		 , 258BFS		 , 0.000		 ,  0		 , 251KMP		 , 0.000		 ,  0		 , 247GEMM		 , 0.000		 ,  0		 , 236SORT		 , 0.000		 ,  0		 , 225SPMV		 , 0.000		 ,  0		 , 246
AES		 , 0.000		 ,  0		 , 239FFT		 , 0.000		 ,  0		 , 259SHA		 , 0.000		 ,  0		 , 259BFS		 , 0.000		 ,  0		 , 254KMP		 , 0.000		 ,  0		 , 247GEMM		 , 0.000		 ,  0		 , 238SORT		 , 0.000		 ,  0		 , 225SPMV		 , 0.000		 ,  0		 , 247
AES		 , 0.000		 ,  0		 , 239FFT		 , 0.000		 ,  0		 , 260SHA		 , 0.000		 ,  0		 , 261BFS		 , 0.000		 ,  0		 , 254KMP		 , 0.000		 ,  0		 , 247GEMM		 , 0.000		 ,  0		 , 240SORT		 , 0.000		 ,  0		 , 226SPMV		 , 0.000		 ,  0		 , 249
AES		 , 0.000		 ,  0		 , 241FFT		 , 0.000		 ,  0		 , 261SHA		 , 0.000		 ,  0		 , 262BFS		 , 0.000		 ,  0		 , 256KMP		 , 0.000		 ,  0		 , 248GEMM		 , 0.000		 ,  0		 , 240SORT		 , 0.000		 ,  0		 , 227SPMV		 , 0.000		 ,  0		 , 249
AES		 , 0.000		 ,  0		 , 241FFT		 , 0.000		 ,  0		 , 263SHA		 , 0.000		 ,  0		 , 263BFS		 , 0.000		 ,  0		 , 256KMP		 , 0.000		 ,  0		 , 249GEMM		 , 0.000		 ,  0		 , 241SORT		 , 0.000		 ,  0		 , 228SPMV		 , 0.000		 ,  0		 , 251
AES		 , 0.000		 ,  0		 , 242FFT		 , 0.000		 ,  0		 , 264SHA		 , 0.000		 ,  0		 , 264BFS		 , 0.000		 ,  0		 , 257KMP		 , 0.000		 ,  0		 , 251GEMM		 , 0.000		 ,  0		 , 242SORT		 , 0.000		 ,  0		 , 228SPMV		 , 0.000		 ,  0		 , 252
AES		 , 0.000		 ,  0		 , 242FFT		 , 0.000		 ,  0		 , 264SHA		 , 0.000		 ,  0		 , 265BFS		 , 0.000		 ,  0		 , 260KMP		 , 0.000		 ,  0		 , 252GEMM		 , 0.000		 ,  0		 , 245SORT		 , 0.000		 ,  0		 , 228SPMV		 , 0.000		 ,  0		 , 252
AES		 , 0.000		 ,  0		 , 243FFT		 , 0.000		 ,  0		 , 265SHA		 , 0.000		 ,  0		 , 265BFS		 , 0.000		 ,  0		 , 262KMP		 , 0.000		 ,  0		 , 253GEMM		 , 0.000		 ,  0		 , 246SORT		 , 0.000		 ,  0		 , 229SPMV		 , 0.000		 ,  0		 , 253
AES		 , 0.000		 ,  0		 , 245FFT		 , 0.000		 ,  0		 , 265SHA		 , 0.000		 ,  0		 , 266BFS		 , 0.000		 ,  0		 , 263KMP		 , 0.000		 ,  0		 , 254GEMM		 , 0.000		 ,  0		 , 246SORT		 , 0.000		 ,  0		 , 232SPMV		 , 0.000		 ,  0		 , 253
AES		 , 0.000		 ,  0		 , 246FFT		 , 0.000		 ,  0		 , 267SHA		 , 0.000		 ,  0		 , 268BFS		 , 0.000		 ,  0		 , 265KMP		 , 0.000		 ,  0		 , 254GEMM		 , 0.000		 ,  0		 , 246SORT		 , 0.000		 ,  0		 , 233SPMV		 , 0.000		 ,  0		 , 253
AES		 , 0.000		 ,  0		 , 247FFT		 , 0.000		 ,  0		 , 269SHA		 , 0.000		 ,  0		 , 270BFS		 , 0.000		 ,  0		 , 266KMP		 , 0.000		 ,  0		 , 255GEMM		 , 0.000		 ,  0		 , 247SORT		 , 0.000		 ,  0		 , 233SPMV		 , 0.000		 ,  0		 , 253
AES		 , 0.000		 ,  0		 , 248FFT		 , 0.000		 ,  0		 , 270SHA		 , 0.000		 ,  0		 , 270BFS		 , 0.000		 ,  0		 , 268KMP		 , 0.000		 ,  0		 , 255GEMM		 , 0.000		 ,  0		 , 247SORT		 , 0.000		 ,  0		 , 237SPMV		 , 0.000		 ,  0		 , 253
AES		 , 0.000		 ,  0		 , 248FFT		 , 0.000		 ,  0		 , 270SHA		 , 0.000		 ,  0		 , 271BFS		 , 0.000		 ,  0		 , 268KMP		 , 0.000		 ,  0		 , 256GEMM		 , 0.000		 ,  0		 , 248SORT		 , 0.000		 ,  0		 , 240SPMV		 , 0.000		 ,  0		 , 255
AES		 , 0.000		 ,  0		 , 250FFT		 , 0.000		 ,  0		 , 270SHA		 , 0.000		 ,  0		 , 272BFS		 , 0.000		 ,  0		 , 268KMP		 , 0.000		 ,  0		 , 256GEMM		 , 0.000		 ,  0		 , 251SORT		 , 0.000		 ,  0		 , 241SPMV		 , 0.000		 ,  0		 , 256
AES		 , 0.000		 ,  0		 , 251FFT		 , 0.000		 ,  0		 , 274SHA		 , 0.000		 ,  0		 , 272BFS		 , 0.000		 ,  0		 , 269KMP		 , 0.000		 ,  0		 , 256GEMM		 , 0.000		 ,  0		 , 251SORT		 , 0.000		 ,  0		 , 242SPMV		 , 0.000		 ,  0		 , 257
AES		 , 0.000		 ,  0		 , 253FFT		 , 0.000		 ,  0		 , 275SHA		 , 0.000		 ,  0		 , 272BFS		 , 0.000		 ,  0		 , 269KMP		 , 0.000		 ,  0		 , 257GEMM		 , 0.000		 ,  0		 , 253SORT		 , 0.000		 ,  0		 , 242SPMV		 , 0.000		 ,  0		 , 259
AES		 , 0.000		 ,  0		 , 254FFT		 , 0.000		 ,  0		 , 276SHA		 , 0.000		 ,  0		 , 272BFS		 , 0.000		 ,  0		 , 269KMP		 , 0.000		 ,  0		 , 259GEMM		 , 0.000		 ,  0		 , 254SORT		 , 0.000		 ,  0		 , 242SPMV		 , 0.000		 ,  0		 , 262
AES		 , 0.000		 ,  0		 , 254FFT		 , 0.000		 ,  0		 , 277SHA		 , 0.000		 ,  0		 , 274BFS		 , 0.000		 ,  0		 , 270KMP		 , 0.000		 ,  0		 , 261GEMM		 , 0.000		 ,  0		 , 254SORT		 , 0.000		 ,  0		 , 243SPMV		 , 0.000		 ,  0		 , 263
AES		 , 0.000		 ,  0		 , 254FFT		 , 0.000		 ,  0		 , 279SHA		 , 0.000		 ,  0		 , 275BFS		 , 0.000		 ,  0		 , 271KMP		 , 0.000		 ,  0		 , 261GEMM		 , 0.000		 ,  0		 , 254SORT		 , 0.000		 ,  0		 , 244SPMV		 , 0.000		 ,  0		 , 266
AES		 , 0.000		 ,  0		 , 254FFT		 , 0.000		 ,  0		 , 280SHA		 , 0.000		 ,  0		 , 277BFS		 , 0.000		 ,  0		 , 271KMP		 , 0.000		 ,  0		 , 262GEMM		 , 0.000		 ,  0		 , 255SORT		 , 0.000		 ,  0		 , 246SPMV		 , 0.000		 ,  0		 , 267
AES		 , 0.000		 ,  0		 , 254FFT		 , 0.000		 ,  0		 , 281SHA		 , 0.000		 ,  0		 , 277BFS		 , 0.000		 ,  0		 , 271KMP		 , 0.000		 ,  0		 , 265GEMM		 , 0.000		 ,  0		 , 257SORT		 , 0.000		 ,  0		 , 246SPMV		 , 0.000		 ,  0		 , 269
AES		 , 0.000		 ,  0		 , 255FFT		 , 0.000		 ,  0		 , 282SHA		 , 0.000		 ,  0		 , 279BFS		 , 0.000		 ,  0		 , 272KMP		 , 0.000		 ,  0		 , 265GEMM		 , 0.000		 ,  0		 , 258SORT		 , 0.000		 ,  0		 , 248SPMV		 , 0.000		 ,  0		 , 269
AES		 , 0.000		 ,  0		 , 256FFT		 , 0.000		 ,  0		 , 283SHA		 , 0.000		 ,  0		 , 279BFS		 , 0.000		 ,  0		 , 272KMP		 , 0.000		 ,  0		 , 266GEMM		 , 0.000		 ,  0		 , 259SORT		 , 0.000		 ,  0		 , 250SPMV		 , 0.000		 ,  0		 , 271
AES		 , 0.000		 ,  0		 , 258FFT		 , 0.000		 ,  0		 , 283SHA		 , 0.000		 ,  0		 , 280BFS		 , 0.000		 ,  0		 , 273KMP		 , 0.000		 ,  0		 , 268GEMM		 , 0.000		 ,  0		 , 260SORT		 , 0.000		 ,  0		 , 250SPMV		 , 0.000		 ,  0		 , 272
AES		 , 0.000		 ,  0		 , 261FFT		 , 0.000		 ,  0		 , 283SHA		 , 0.000		 ,  0		 , 280BFS		 , 0.000		 ,  0		 , 273KMP		 , 0.000		 ,  0		 , 269GEMM		 , 0.000		 ,  0		 , 261SORT		 , 0.000		 ,  0		 , 250SPMV		 , 0.000		 ,  0		 , 275
AES		 , 0.000		 ,  0		 , 262FFT		 , 0.000		 ,  0		 , 284SHA		 , 0.000		 ,  0		 , 281BFS		 , 0.000		 ,  0		 , 273KMP		 , 0.000		 ,  0		 , 269GEMM		 , 0.000		 ,  0		 , 264SORT		 , 0.000		 ,  0		 , 252SPMV		 , 0.000		 ,  0		 , 275
AES		 , 0.000		 ,  0		 , 263FFT		 , 0.000		 ,  0		 , 286SHA		 , 0.000		 ,  0		 , 281BFS		 , 0.000		 ,  0		 , 273KMP		 , 0.000		 ,  0		 , 271GEMM		 , 0.000		 ,  0		 , 264SORT		 , 0.000		 ,  0		 , 253SPMV		 , 0.000		 ,  0		 , 277
AES		 , 0.000		 ,  0		 , 263FFT		 , 0.000		 ,  0		 , 289SHA		 , 0.000		 ,  0		 , 281BFS		 , 0.000		 ,  0		 , 274KMP		 , 0.000		 ,  0		 , 273GEMM		 , 0.000		 ,  0		 , 265SORT		 , 0.000		 ,  0		 , 253SPMV		 , 0.000		 ,  0		 , 278
AES		 , 0.000		 ,  0		 , 264FFT		 , 0.000		 ,  0		 , 291SHA		 , 0.000		 ,  0		 , 283BFS		 , 0.000		 ,  0		 , 275KMP		 , 0.000		 ,  0		 , 273GEMM		 , 0.000		 ,  0		 , 266SORT		 , 0.000		 ,  0		 , 253SPMV		 , 0.000		 ,  0		 , 279
AES		 , 0.000		 ,  0		 , 266FFT		 , 0.000		 ,  0		 , 292SHA		 , 0.000		 ,  0		 , 284BFS		 , 0.000		 ,  0		 , 276KMP		 , 0.000		 ,  0		 , 273GEMM		 , 0.000		 ,  0		 , 266SORT		 , 0.000		 ,  0		 , 255SPMV		 , 0.000		 ,  0		 , 280
AES		 , 0.000		 ,  0		 , 267FFT		 , 0.000		 ,  0		 , 292SHA		 , 0.000		 ,  0		 , 285BFS		 , 0.000		 ,  0		 , 276KMP		 , 0.000		 ,  0		 , 276GEMM		 , 0.000		 ,  0		 , 267SORT		 , 0.000		 ,  0		 , 256SPMV		 , 0.000		 ,  0		 , 281
AES		 , 0.000		 ,  0		 , 268FFT		 , 0.000		 ,  0		 , 293SHA		 , 0.000		 ,  0		 , 285BFS		 , 0.000		 ,  0		 , 278KMP		 , 0.000		 ,  0		 , 277GEMM		 , 0.000		 ,  0		 , 269SORT		 , 0.000		 ,  0		 , 257SPMV		 , 0.000		 ,  0		 , 281
AES		 , 0.000		 ,  0		 , 269FFT		 , 0.000		 ,  0		 , 295SHA		 , 0.000		 ,  0		 , 285BFS		 , 0.000		 ,  0		 , 279KMP		 , 0.000		 ,  0		 , 279GEMM		 , 0.000		 ,  0		 , 269SORT		 , 0.000		 ,  0		 , 258SPMV		 , 0.000		 ,  0		 , 282
AES		 , 0.000		 ,  0		 , 270FFT		 , 0.000		 ,  0		 , 296SHA		 , 0.000		 ,  0		 , 286BFS		 , 0.000		 ,  0		 , 279KMP		 , 0.000		 ,  0		 , 280GEMM		 , 0.000		 ,  0		 , 271SORT		 , 0.000		 ,  0		 , 258SPMV		 , 0.000		 ,  0		 , 284
AES		 , 0.000		 ,  0		 , 270FFT		 , 0.000		 ,  0		 , 299SHA		 , 0.000		 ,  0		 , 289BFS		 , 0.000		 ,  0		 , 279KMP		 , 0.000		 ,  0		 , 280GEMM		 , 0.000		 ,  0		 , 271SORT		 , 0.000		 ,  0		 , 258SPMV		 , 0.000		 ,  0		 , 286
AES		 , 0.000		 ,  0		 , 272FFT		 , 0.000		 ,  0		 , 299SHA		 , 0.000		 ,  0		 , 289BFS		 , 0.000		 ,  0		 , 280KMP		 , 0.000		 ,  0		 , 280GEMM		 , 0.000		 ,  0		 , 272SORT		 , 0.000		 ,  0		 , 260SPMV		 , 0.000		 ,  0		 , 288
AES		 , 0.000		 ,  0		 , 273FFT		 , 0.000		 ,  0		 , 302SHA		 , 0.000		 ,  0		 , 289BFS		 , 0.000		 ,  0		 , 280KMP		 , 0.000		 ,  0		 , 280GEMM		 , 0.000		 ,  0		 , 273SORT		 , 0.000		 ,  0		 , 261SPMV		 , 0.000		 ,  0		 , 290
AES		 , 0.000		 ,  0		 , 274FFT		 , 0.000		 ,  0		 , 303SHA		 , 0.000		 ,  0		 , 290BFS		 , 0.000		 ,  0		 , 282KMP		 , 0.000		 ,  0		 , 280GEMM		 , 0.000		 ,  0		 , 274SORT		 , 0.000		 ,  0		 , 261SPMV		 , 0.000		 ,  0		 , 292
AES		 , 0.000		 ,  0		 , 276FFT		 , 0.000		 ,  0		 , 304SHA		 , 0.000		 ,  0		 , 290BFS		 , 0.000		 ,  0		 , 284KMP		 , 0.000		 ,  0		 , 281GEMM		 , 0.000		 ,  0		 , 275SORT		 , 0.000		 ,  0		 , 261SPMV		 , 0.000		 ,  0		 , 293
AES		 , 0.000		 ,  0		 , 279FFT		 , 0.000		 ,  0		 , 305SHA		 , 0.000		 ,  0		 , 290BFS		 , 0.000		 ,  0		 , 285KMP		 , 0.000		 ,  0		 , 283GEMM		 , 0.000		 ,  0		 , 275SORT		 , 0.000		 ,  0		 , 262SPMV		 , 0.000		 ,  0		 , 293
AES		 , 0.000		 ,  0		 , 279FFT		 , 0.000		 ,  0		 , 307SHA		 , 0.000		 ,  0		 , 291BFS		 , 0.000		 ,  0		 , 285KMP		 , 0.000		 ,  0		 , 284GEMM		 , 0.000		 ,  0		 , 277SORT		 , 0.000		 ,  0		 , 263SPMV		 , 0.000		 ,  0		 , 294
AES		 , 0.000		 ,  0		 , 281FFT		 , 0.000		 ,  0		 , 309SHA		 , 0.000		 ,  0		 , 291BFS		 , 0.000		 ,  0		 , 286KMP		 , 0.000		 ,  0		 , 286GEMM		 , 0.000		 ,  0		 , 277SORT		 , 0.000		 ,  0		 , 263SPMV		 , 0.000		 ,  0		 , 295
AES		 , 0.000		 ,  0		 , 281FFT		 , 0.000		 ,  0		 , 311SHA		 , 0.000		 ,  0		 , 292BFS		 , 0.000		 ,  0		 , 287KMP		 , 0.000		 ,  0		 , 286GEMM		 , 0.000		 ,  0		 , 279SORT		 , 0.000		 ,  0		 , 263SPMV		 , 0.000		 ,  0		 , 297
AES		 , 0.000		 ,  0		 , 283FFT		 , 0.000		 ,  0		 , 312SHA		 , 0.000		 ,  0		 , 294BFS		 , 0.000		 ,  0		 , 288KMP		 , 0.000		 ,  0		 , 286GEMM		 , 0.000		 ,  0		 , 281SORT		 , 0.000		 ,  0		 , 263SPMV		 , 0.000		 ,  0		 , 297
AES		 , 0.000		 ,  0		 , 284FFT		 , 0.000		 ,  0		 , 313SHA		 , 0.000		 ,  0		 , 295BFS		 , 0.000		 ,  0		 , 288KMP		 , 0.000		 ,  0		 , 288GEMM		 , 0.000		 ,  0		 , 282SORT		 , 0.000		 ,  0		 , 264SPMV		 , 0.000		 ,  0		 , 298
AES		 , 0.000		 ,  0		 , 285FFT		 , 0.000		 ,  0		 , 314SHA		 , 0.000		 ,  0		 , 296BFS		 , 0.000		 ,  0		 , 288KMP		 , 0.000		 ,  0		 , 290GEMM		 , 0.000		 ,  0		 , 283SORT		 , 0.000		 ,  0		 , 265SPMV		 , 0.000		 ,  0		 , 299
AES		 , 0.000		 ,  0		 , 285FFT		 , 0.000		 ,  0		 , 314SHA		 , 0.000		 ,  0		 , 298BFS		 , 0.000		 ,  0		 , 290KMP		 , 0.000		 ,  0		 , 291GEMM		 , 0.000		 ,  0		 , 286SORT		 , 0.000		 ,  0		 , 265SPMV		 , 0.000		 ,  0		 , 299
AES		 , 0.000		 ,  0		 , 286FFT		 , 0.000		 ,  0		 , 314SHA		 , 0.000		 ,  0		 , 299BFS		 , 0.000		 ,  0		 , 290KMP		 , 0.000		 ,  0		 , 291GEMM		 , 0.000		 ,  0		 , 288SORT		 , 0.000		 ,  0		 , 266SPMV		 , 0.000		 ,  0		 , 302
AES		 , 0.000		 ,  0		 , 289FFT		 , 0.000		 ,  0		 , 315SHA		 , 0.000		 ,  0		 , 300BFS		 , 0.000		 ,  0		 , 291KMP		 , 0.000		 ,  0		 , 292GEMM		 , 0.000		 ,  0		 , 288SORT		 , 0.000		 ,  0		 , 267SPMV		 , 0.000		 ,  0		 , 302
AES		 , 0.000		 ,  0		 , 291FFT		 , 0.000		 ,  0		 , 316SHA		 , 0.000		 ,  0		 , 302BFS		 , 0.000		 ,  0		 , 292KMP		 , 0.000		 ,  0		 , 293GEMM		 , 0.000		 ,  0		 , 288SORT		 , 0.000		 ,  0		 , 267SPMV		 , 0.000		 ,  0		 , 303
AES		 , 0.000		 ,  0		 , 291FFT		 , 0.000		 ,  0		 , 319SHA		 , 0.000		 ,  0		 , 302BFS		 , 0.000		 ,  0		 , 293KMP		 , 0.000		 ,  0		 , 294GEMM		 , 0.000		 ,  0		 , 289SORT		 , 0.000		 ,  0		 , 268SPMV		 , 0.000		 ,  0		 , 304
AES		 , 0.000		 ,  0		 , 292FFT		 , 0.000		 ,  0		 , 321SHA		 , 0.000		 ,  0		 , 302BFS		 , 0.000		 ,  0		 , 293KMP		 , 0.000		 ,  0		 , 295GEMM		 , 0.000		 ,  0		 , 291SORT		 , 0.000		 ,  0		 , 268SPMV		 , 0.000		 ,  0		 , 306
AES		 , 0.000		 ,  0		 , 294FFT		 , 0.000		 ,  0		 , 322SHA		 , 0.000		 ,  0		 , 302BFS		 , 0.000		 ,  0		 , 295KMP		 , 0.000		 ,  0		 , 295GEMM		 , 0.000		 ,  0		 , 291SORT		 , 0.000		 ,  0		 , 269SPMV		 , 0.000		 ,  0		 , 308
AES		 , 0.000		 ,  0		 , 294FFT		 , 0.000		 ,  0		 , 324SHA		 , 0.000		 ,  0		 , 304BFS		 , 0.000		 ,  0		 , 295KMP		 , 0.000		 ,  0		 , 295GEMM		 , 0.000		 ,  0		 , 291SORT		 , 0.000		 ,  0		 , 273SPMV		 , 0.000		 ,  0		 , 308
AES		 , 0.000		 ,  0		 , 296FFT		 , 0.000		 ,  0		 , 324SHA		 , 0.000		 ,  0		 , 304BFS		 , 0.000		 ,  0		 , 295KMP		 , 0.000		 ,  0		 , 296GEMM		 , 0.000		 ,  0		 , 293SORT		 , 0.000		 ,  0		 , 274SPMV		 , 0.000		 ,  0		 , 310
AES		 , 0.000		 ,  0		 , 296FFT		 , 0.000		 ,  0		 , 325SHA		 , 0.000		 ,  0		 , 306BFS		 , 0.000		 ,  0		 , 298KMP		 , 0.000		 ,  0		 , 296GEMM		 , 0.000		 ,  0		 , 294SORT		 , 0.000		 ,  0		 , 274SPMV		 , 0.000		 ,  0		 , 311
AES		 , 0.000		 ,  0		 , 298FFT		 , 0.000		 ,  0		 , 326SHA		 , 0.000		 ,  0		 , 307BFS		 , 0.000		 ,  0		 , 299KMP		 , 0.000		 ,  0		 , 296GEMM		 , 0.000		 ,  0		 , 296SORT		 , 0.000		 ,  0		 , 274SPMV		 , 0.000		 ,  0		 , 312
AES		 , 0.000		 ,  0		 , 300FFT		 , 0.000		 ,  0		 , 327SHA		 , 0.000		 ,  0		 , 307BFS		 , 0.000		 ,  0		 , 299KMP		 , 0.000		 ,  0		 , 297GEMM		 , 0.000		 ,  0		 , 297SORT		 , 0.000		 ,  0		 , 276SPMV		 , 0.000		 ,  0		 , 313
AES		 , 0.000		 ,  0		 , 300FFT		 , 0.000		 ,  0		 , 328SHA		 , 0.000		 ,  0		 , 308BFS		 , 0.000		 ,  0		 , 299KMP		 , 0.000		 ,  0		 , 297GEMM		 , 0.000		 ,  0		 , 298SORT		 , 0.000		 ,  0		 , 278SPMV		 , 0.000		 ,  0		 , 316
AES		 , 0.000		 ,  0		 , 301FFT		 , 0.000		 ,  0		 , 329SHA		 , 0.000		 ,  0		 , 308BFS		 , 0.000		 ,  0		 , 301KMP		 , 0.000		 ,  0		 , 299GEMM		 , 0.000		 ,  0		 , 298SORT		 , 0.000		 ,  0		 , 279SPMV		 , 0.000		 ,  0		 , 317
AES		 , 0.000		 ,  0		 , 301FFT		 , 0.000		 ,  0		 , 330SHA		 , 0.000		 ,  0		 , 308BFS		 , 0.000		 ,  0		 , 302KMP		 , 0.000		 ,  0		 , 302GEMM		 , 0.000		 ,  0		 , 300SORT		 , 0.000		 ,  0		 , 279SPMV		 , 0.000		 ,  0		 , 318
AES		 , 0.000		 ,  0		 , 302FFT		 , 0.000		 ,  0		 , 330SHA		 , 0.000		 ,  0		 , 309BFS		 , 0.000		 ,  0		 , 306KMP		 , 0.000		 ,  0		 , 303GEMM		 , 0.000		 ,  0		 , 300SORT		 , 0.000		 ,  0		 , 280SPMV		 , 0.000		 ,  0		 , 318
AES		 , 0.000		 ,  0		 , 304FFT		 , 0.000		 ,  0		 , 330SHA		 , 0.000		 ,  0		 , 309BFS		 , 0.000		 ,  0		 , 308KMP		 , 0.000		 ,  0		 , 303GEMM		 , 0.000		 ,  0		 , 303SORT		 , 0.000		 ,  0		 , 280SPMV		 , 0.000		 ,  0		 , 319
AES		 , 0.000		 ,  0		 , 304FFT		 , 0.000		 ,  0		 , 330SHA		 , 0.000		 ,  0		 , 312BFS		 , 0.000		 ,  0		 , 308KMP		 , 0.000		 ,  0		 , 306GEMM		 , 0.000		 ,  0		 , 305SORT		 , 0.000		 ,  0		 , 280SPMV		 , 0.000		 ,  0		 , 319
AES		 , 0.000		 ,  0		 , 304FFT		 , 0.000		 ,  0		 , 331SHA		 , 0.000		 ,  0		 , 313BFS		 , 0.000		 ,  0		 , 310KMP		 , 0.000		 ,  0		 , 306GEMM		 , 0.000		 ,  0		 , 305SORT		 , 0.000		 ,  0		 , 282SPMV		 , 0.000		 ,  0		 , 321
AES		 , 0.000		 ,  0		 , 304FFT		 , 0.000		 ,  0		 , 332SHA		 , 0.000		 ,  0		 , 314BFS		 , 0.000		 ,  0		 , 310KMP		 , 0.000		 ,  0		 , 310GEMM		 , 0.000		 ,  0		 , 306SORT		 , 0.000		 ,  0		 , 283SPMV		 , 0.000		 ,  0		 , 321
AES		 , 0.000		 ,  0		 , 304FFT		 , 0.000		 ,  0		 , 332SHA		 , 0.000		 ,  0		 , 314BFS		 , 0.000		 ,  0		 , 313KMP		 , 0.000		 ,  0		 , 312GEMM		 , 0.000		 ,  0		 , 308SORT		 , 0.000		 ,  0		 , 283SPMV		 , 0.000		 ,  0		 , 322
AES		 , 0.000		 ,  0		 , 306FFT		 , 0.000		 ,  0		 , 332SHA		 , 0.000		 ,  0		 , 315BFS		 , 0.000		 ,  0		 , 313KMP		 , 0.000		 ,  0		 , 313GEMM		 , 0.000		 ,  0		 , 309SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 323
AES		 , 0.000		 ,  0		 , 309FFT		 , 0.000		 ,  0		 , 334SHA		 , 0.000		 ,  0		 , 316BFS		 , 0.000		 ,  0		 , 313KMP		 , 0.000		 ,  0		 , 313GEMM		 , 0.000		 ,  0		 , 310SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 324
AES		 , 0.000		 ,  0		 , 309FFT		 , 0.000		 ,  0		 , 336SHA		 , 0.000		 ,  0		 , 317BFS		 , 0.000		 ,  0		 , 315KMP		 , 0.000		 ,  0		 , 313GEMM		 , 0.000		 ,  0		 , 310SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 327
AES		 , 0.000		 ,  0		 , 311FFT		 , 0.000		 ,  0		 , 337SHA		 , 0.000		 ,  0		 , 319BFS		 , 0.000		 ,  0		 , 315KMP		 , 0.000		 ,  0		 , 314GEMM		 , 0.000		 ,  0		 , 310SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 329
AES		 , 0.000		 ,  0		 , 312FFT		 , 0.000		 ,  0		 , 339SHA		 , 0.000		 ,  0		 , 322BFS		 , 0.000		 ,  0		 , 315KMP		 , 0.000		 ,  0		 , 315GEMM		 , 0.000		 ,  0		 , 311SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 329
AES		 , 0.000		 ,  0		 , 312FFT		 , 0.000		 ,  0		 , 341SHA		 , 0.000		 ,  0		 , 322BFS		 , 0.000		 ,  0		 , 317KMP		 , 0.000		 ,  0		 , 317GEMM		 , 0.000		 ,  0		 , 312SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 330
AES		 , 0.000		 ,  0		 , 313FFT		 , 0.000		 ,  0		 , 341SHA		 , 0.000		 ,  0		 , 323BFS		 , 0.000		 ,  0		 , 317KMP		 , 0.000		 ,  0		 , 317GEMM		 , 0.000		 ,  0		 , 317SORT		 , 0.000		 ,  0		 , 285SPMV		 , 0.000		 ,  0		 , 331
AES		 , 0.000		 ,  0		 , 314FFT		 , 0.000		 ,  0		 , 342SHA		 , 0.000		 ,  0		 , 325BFS		 , 0.000		 ,  0		 , 317KMP		 , 0.000		 ,  0		 , 317GEMM		 , 0.000		 ,  0		 , 318SORT		 , 0.000		 ,  0		 , 286SPMV		 , 0.000		 ,  0		 , 333
AES		 , 0.000		 ,  0		 , 315FFT		 , 0.000		 ,  0		 , 344SHA		 , 0.000		 ,  0		 , 327BFS		 , 0.000		 ,  0		 , 317KMP		 , 0.000		 ,  0		 , 317GEMM		 , 0.000		 ,  0		 , 319SORT		 , 0.000		 ,  0		 , 287SPMV		 , 0.000		 ,  0		 , 334
AES		 , 0.000		 ,  0		 , 316FFT		 , 0.000		 ,  0		 , 347SHA		 , 0.000		 ,  0		 , 327BFS		 , 0.000		 ,  0		 , 317KMP		 , 0.000		 ,  0		 , 317GEMM		 , 0.000		 ,  0		 , 320SORT		 , 0.000		 ,  0		 , 289SPMV		 , 0.000		 ,  0		 , 335
AES		 , 0.000		 ,  0		 , 316FFT		 , 0.000		 ,  0		 , 348SHA		 , 0.000		 ,  0		 , 328BFS		 , 0.000		 ,  0		 , 319KMP		 , 0.000		 ,  0		 , 318GEMM		 , 0.000		 ,  0		 , 321SORT		 , 0.000		 ,  0		 , 290SPMV		 , 0.000		 ,  0		 , 336
AES		 , 0.000		 ,  0		 , 317FFT		 , 0.000		 ,  0		 , 348SHA		 , 0.000		 ,  0		 , 329BFS		 , 0.000		 ,  0		 , 319KMP		 , 0.000		 ,  0		 , 320GEMM		 , 0.000		 ,  0		 , 323SORT		 , 0.000		 ,  0		 , 292SPMV		 , 0.000		 ,  0		 , 336
AES		 , 0.000		 ,  0		 , 317FFT		 , 0.000		 ,  0		 , 351SHA		 , 0.000		 ,  0		 , 329BFS		 , 0.000		 ,  0		 , 319KMP		 , 0.000		 ,  0		 , 320GEMM		 , 0.000		 ,  0		 , 324SORT		 , 0.000		 ,  0		 , 293SPMV		 , 0.000		 ,  0		 , 339
